trip_id,rider_id,driver_id,vehicle_id,start_time,end_time,start_location,end_location,distance_km,fare
1271,233,49,42,2023-12-07 15:51:18,2023-12-07 16:07:18,Park,Restaurant District,30.23,51.84
1272,484,99,120,2023-06-30 09:42:22,2023-06-30 10:06:22,Beach,Hospital,4.32,14.98
1273,266,68,99,2023-08-10 13:34:46,2023-08-10 13:59:46,Stadium,Hospital,38.35,66.28
1274,489,19,22,2024-09-24 05:49:14,2024-09-24 06:41:14,City Center,Restaurant District,12.11,33.66
1275,266,36,77,2024-11-14 04:37:45,2024-11-14 05:21:45,Hospital,Airport,18.67,41.51
1276,85,16,37,2023-08-01 16:54:21,2023-08-01 17:30:21,Beach,Shopping Mall,44.5,78.25
1277,148,34,27,2024-12-19 02:13:28,2024-12-19 02:32:28,Residential Area,University,8.77,20.41
1278,106,71,85,2023-01-22 05:50:35,2023-01-22 06:33:35,City Center,Downtown,48.07,85.36
1279,277,69,58,2023-01-06 04:14:47,2023-01-06 04:50:47,Suburb,Downtown,19.74,41.11
1280,145,74,14,2024-07-22 15:08:09,2024-07-22 15:41:09,Park,Train Station,41.89,73.59
1281,152,15,80,2024-07-02 14:48:00,2024-07-02 15:47:00,Airport,Beach,44.67,84.25
1282,253,34,27,2024-11-02 11:29:57,2024-11-02 11:42:57,University,Restaurant District,34.1,56.9
1283,496,46,37,2024-08-01 02:20:19,2024-08-01 03:15:19,Shopping Mall,Restaurant District,5.57,24.61
1284,81,65,106,2023-08-03 11:01:36,2023-08-03 11:35:36,Residential Area,Restaurant District,26.62,50.93
1285,398,10,72,2024-11-24 01:09:54,2024-11-24 01:16:54,Stadium,Airport,46.75,74.38
1286,407,67,90,2023-05-28 21:17:18,2023-05-28 22:15:18,Park,Residential Area,42.21,80.31
1287,321,5,82,2024-05-02 05:26:27,2024-05-02 05:31:27,Shopping Mall,Train Station,30.14,48.96
1288,447,29,11,2023-07-26 01:17:25,2023-07-26 01:52:25,Train Station,Beach,41.07,72.86
1289,376,64,37,2023-04-13 08:46:46,2023-04-13 09:03:46,Residential Area,City Center,6.26,16.14
1290,265,93,96,2023-06-16 08:46:25,2023-06-16 08:51:25,Stadium,Airport,25.55,42.08
1291,313,27,64,2023-01-31 03:31:18,2023-01-31 04:02:18,Restaurant District,University,31.44,57.41
1292,324,75,26,2024-05-10 07:51:44,2024-05-10 08:18:44,Beach,Park,33.53,59.55
1293,93,39,40,2024-11-10 15:54:38,2024-11-10 16:17:38,Residential Area,Beach,25.53,46.55
1294,323,51,77,2023-10-05 09:20:45,2023-10-05 09:59:45,Beach,University,6.63,22.2
1295,58,97,98,2023-08-12 03:07:34,2023-08-12 03:38:34,Beach,Hospital,13.88,31.07
1296,218,15,16,2023-12-27 23:18:20,2023-12-27 23:43:20,Residential Area,Airport,18.68,36.77
1297,204,91,105,2024-08-23 22:28:25,2024-08-23 23:03:25,Suburb,Hotel District,43.47,76.45
1298,308,53,88,2023-07-02 10:06:30,2023-07-02 10:12:30,University,Park,12.33,22.5
1299,436,53,8,2024-03-12 17:14:09,2024-03-12 18:08:09,Hospital,University,34.4,67.6
1300,211,51,104,2023-12-10 06:34:26,2023-12-10 07:06:26,Stadium,University,45.79,79.19
1301,138,63,94,2023-06-20 01:29:24,2023-06-20 01:55:24,Residential Area,Suburb,4.19,15.29
1302,230,53,29,2024-03-20 16:16:46,2024-03-20 16:31:46,Park,Shopping Mall,39.42,65.38
1303,57,79,79,2023-09-14 01:45:30,2023-09-14 01:58:30,Business District,Park,2.96,10.19
1304,370,3,103,2023-10-22 12:34:44,2023-10-22 12:44:44,Hotel District,Restaurant District,18.0,32.0
1305,181,99,120,2024-05-23 16:48:34,2024-05-23 16:56:34,Park,Shopping Mall,19.38,33.57
1306,102,21,96,2024-10-29 18:23:42,2024-10-29 19:13:42,Shopping Mall,University,40.46,75.69
1307,467,48,43,2023-11-18 02:14:47,2023-11-18 02:32:47,Park,Restaurant District,13.94,27.91
1308,7,5,109,2023-01-16 13:21:21,2023-01-16 14:14:21,Park,Airport,26.07,54.86
1309,406,63,6,2023-05-02 21:40:34,2023-05-02 22:03:34,University,Downtown,13.04,27.81
1310,396,89,60,2023-01-27 05:40:04,2023-01-27 06:02:04,Restaurant District,Airport,41.02,69.53
1311,194,84,52,2023-04-12 21:37:05,2023-04-12 22:34:05,Restaurant District,City Center,14.96,39.19
1312,44,10,72,2024-01-27 20:44:30,2024-01-27 21:35:30,Restaurant District,Hotel District,37.17,71.0
1313,11,2,19,2023-03-16 05:18:19,2023-03-16 06:10:19,Business District,Hotel District,20.77,46.66
1314,426,78,110,2023-08-31 11:38:16,2023-08-31 12:33:16,Hospital,Stadium,26.59,56.13
1315,12,39,40,2023-12-23 10:37:16,2023-12-23 10:54:16,Airport,University,48.52,79.53
1316,296,61,21,2023-08-15 05:04:55,2023-08-15 05:36:55,Airport,Shopping Mall,48.41,83.11
1317,288,36,62,2023-08-09 22:01:43,2023-08-09 22:50:43,Park,Shopping Mall,20.36,45.29
1318,255,94,51,2023-10-17 12:20:01,2023-10-17 13:13:01,Park,Restaurant District,7.2,26.55
1319,115,74,14,2023-11-05 15:06:54,2023-11-05 16:00:54,Shopping Mall,Beach,19.75,45.62
1320,289,14,1,2023-09-16 05:02:47,2023-09-16 05:16:47,Hotel District,Residential Area,48.84,79.26
1321,49,72,22,2023-06-11 07:28:10,2023-06-11 08:28:10,Beach,Business District,14.0,38.5
1322,73,52,101,2024-02-11 12:59:19,2024-02-11 13:50:19,Suburb,Business District,38.51,73.02
1323,31,99,120,2023-07-15 18:03:54,2023-07-15 18:34:54,University,Restaurant District,18.22,37.58
1324,78,5,42,2024-06-19 03:50:46,2024-06-19 04:31:46,Business District,Stadium,43.83,78.5
1325,138,89,60,2024-08-09 10:55:37,2024-08-09 11:35:37,Hotel District,Beach,28.19,54.79
1326,161,84,31,2023-09-07 23:29:39,2023-09-08 00:03:39,Restaurant District,Beach,26.69,51.04
1327,440,95,10,2024-12-16 12:58:45,2024-12-16 13:09:45,Stadium,Restaurant District,5.72,13.83
1328,66,97,2,2023-05-06 21:38:04,2023-05-06 22:16:04,Restaurant District,Airport,9.98,26.97
1329,225,15,16,2024-11-18 18:58:09,2024-11-18 19:30:09,Beach,Train Station,32.06,58.59
1330,269,63,18,2024-08-04 18:14:58,2024-08-04 19:14:58,Park,Stadium,21.17,49.26
1331,152,16,56,2023-08-17 12:43:35,2023-08-17 13:34:35,City Center,Residential Area,15.01,37.77
1332,166,79,114,2023-10-16 15:43:08,2023-10-16 16:24:08,Residential Area,Train Station,8.79,25.93
1333,268,88,42,2024-09-15 13:31:57,2024-09-15 14:15:57,Restaurant District,Hospital,26.93,53.89
1334,129,61,21,2023-06-13 14:11:16,2023-06-13 14:37:16,City Center,Restaurant District,36.57,63.86
1335,437,18,23,2024-02-12 07:07:22,2024-02-12 07:57:22,Suburb,Beach,2.47,18.7
1336,214,23,32,2024-01-01 10:38:00,2024-01-01 10:47:00,Downtown,University,35.67,58.26
1337,103,89,60,2024-02-22 16:02:29,2024-02-22 16:36:29,Hospital,Airport,4.93,18.39
1338,240,77,21,2023-02-21 20:43:13,2023-02-21 21:10:13,Residential Area,Park,44.4,75.85
1339,177,81,91,2024-12-21 16:55:39,2024-12-21 17:12:39,University,Suburb,45.75,75.38
1340,219,75,52,2023-10-13 06:29:54,2023-10-13 07:13:54,Hotel District,Stadium,46.85,83.78
1341,288,70,71,2023-03-02 04:15:34,2023-03-02 04:57:34,Train Station,Airport,37.07,68.61
1342,144,23,32,2024-03-13 19:22:46,2024-03-13 19:33:46,Train Station,Hotel District,27.07,45.86
1343,331,99,120,2023-09-14 10:37:55,2023-09-14 11:18:55,Hotel District,Suburb,30.42,58.38
1344,142,95,118,2023-06-12 13:45:35,2023-06-12 14:00:35,Downtown,Hotel District,13.13,25.95
1345,111,12,3,2023-04-22 07:55:37,2023-04-22 08:10:37,Beach,Suburb,2.01,9.27
1346,40,7,97,2024-02-02 10:52:38,2024-02-02 11:48:38,Beach,Stadium,33.91,67.36
1347,168,39,40,2023-07-07 00:19:55,2023-07-07 00:59:55,Stadium,Hotel District,20.51,43.27
1348,243,46,37,2024-10-13 09:33:30,2024-10-13 10:11:30,Hospital,Park,5.75,20.62
1349,310,28,104,2024-05-07 06:19:36,2024-05-07 07:17:36,University,Restaurant District,8.86,30.29
1350,224,72,57,2024-01-16 16:00:18,2024-01-16 16:49:18,Hotel District,University,34.9,67.1
1351,286,56,84,2023-09-28 10:33:17,2023-09-28 10:49:17,Downtown,Suburb,19.55,35.83
1352,239,99,120,2024-07-19 20:03:57,2024-07-19 20:35:57,Shopping Mall,Business District,28.87,53.8
1353,472,25,95,2023-10-18 15:42:10,2023-10-18 15:58:10,City Center,Restaurant District,49.78,81.17
1354,101,57,70,2024-02-13 13:23:56,2024-02-13 13:40:56,Downtown,Business District,16.9,32.1
1355,49,48,118,2023-07-17 02:26:07,2023-07-17 03:03:07,City Center,Downtown,31.13,58.45
1356,18,83,94,2024-05-13 09:40:17,2024-05-13 10:15:17,Stadium,Downtown,49.8,85.95
1357,361,33,15,2024-04-30 15:53:07,2024-04-30 16:01:07,Business District,Suburb,3.46,9.69
1358,368,61,21,2024-01-16 19:51:48,2024-01-16 20:07:48,Beach,Restaurant District,44.0,72.5
1359,385,70,71,2023-01-30 15:58:48,2023-01-30 16:26:48,Downtown,Business District,44.92,76.88
1360,79,91,105,2024-11-07 10:59:56,2024-11-07 11:58:56,Train Station,Airport,22.14,50.46
1361,434,16,8,2023-12-11 09:09:54,2023-12-11 09:54:54,Restaurant District,Downtown,17.08,39.37
1362,440,70,71,2024-10-24 05:09:58,2024-10-24 05:26:58,Residential Area,Business District,37.4,62.85
1363,171,87,109,2024-11-28 07:01:14,2024-11-28 07:51:14,Train Station,City Center,49.34,89.01
1364,370,47,67,2023-01-12 00:10:13,2023-01-12 00:57:13,Stadium,Suburb,34.05,65.32
1365,32,9,54,2024-10-02 20:00:03,2024-10-02 20:53:03,Park,Train Station,36.99,71.23
1366,43,23,32,2023-02-04 13:41:50,2023-02-04 14:03:50,Business District,Shopping Mall,35.06,60.59
1367,210,23,32,2023-08-30 16:31:37,2023-08-30 16:53:37,Park,Hospital,7.65,19.48
1368,239,73,108,2024-06-24 19:49:37,2024-06-24 19:59:37,Business District,City Center,24.22,41.33
1369,60,12,3,2024-07-20 15:48:17,2024-07-20 15:58:17,Train Station,Hospital,30.38,50.57
1370,495,3,99,2023-05-12 12:38:55,2023-05-12 13:33:55,Downtown,Shopping Mall,32.62,65.18
1371,236,11,113,2024-07-16 13:29:50,2024-07-16 13:49:50,University,Suburb,34.68,59.52
1372,483,25,20,2023-08-30 03:53:54,2023-08-30 04:01:54,Stadium,Restaurant District,15.78,28.17
1373,143,18,28,2023-11-18 13:11:53,2023-11-18 13:30:53,Suburb,Shopping Mall,15.09,29.88
1374,103,23,32,2023-07-21 10:42:38,2023-07-21 11:31:38,Beach,University,6.44,24.41
1375,182,75,52,2023-09-28 23:12:24,2023-09-29 00:06:24,Residential Area,Park,23.58,51.37
1376,324,88,42,2023-01-29 12:43:01,2023-01-29 13:41:01,Business District,Stadium,9.47,31.21
1377,292,27,75,2023-09-27 11:05:09,2023-09-27 11:51:09,Hotel District,Residential Area,40.22,74.33
1378,107,44,44,2023-03-12 11:50:32,2023-03-12 12:27:32,Hotel District,Shopping Mall,14.39,33.34
1379,240,34,27,2024-12-17 01:49:22,2024-12-17 02:01:22,Park,Residential Area,32.29,53.94
1380,244,18,28,2024-03-31 19:07:54,2024-03-31 19:32:54,Hospital,Business District,20.14,38.96
1381,302,5,42,2024-06-28 16:57:40,2024-06-28 17:08:40,Residential Area,Hospital,43.73,70.84
1382,5,21,96,2024-01-05 07:53:11,2024-01-05 08:19:11,Hospital,Residential Area,45.34,77.01
1383,96,46,37,2023-05-07 09:47:55,2023-05-07 10:21:55,Park,Train Station,38.1,68.15
1384,225,79,59,2024-04-06 01:02:07,2024-04-06 01:43:07,Restaurant District,Stadium,37.09,68.39
1385,243,32,33,2024-07-15 20:38:23,2024-07-15 21:06:23,Business District,Hospital,25.16,47.24
1386,206,39,40,2024-12-22 13:37:12,2024-12-22 13:56:12,Hotel District,City Center,45.24,75.11
1387,260,14,1,2023-11-27 19:14:37,2023-11-27 20:08:37,University,Business District,21.24,47.86
1388,15,21,96,2024-12-17 09:55:02,2024-12-17 10:19:02,City Center,Business District,48.33,81.0
1389,483,68,99,2024-03-17 04:04:07,2024-03-17 04:57:07,Train Station,Residential Area,17.99,42.73
1390,492,7,97,2023-08-29 05:16:35,2023-08-29 06:11:35,Hotel District,Train Station,40.47,76.95
1391,235,51,22,2023-12-24 17:58:39,2023-12-24 18:03:39,Residential Area,Train Station,11.62,21.18
1392,89,39,40,2023-03-04 10:18:13,2023-03-04 10:34:13,Shopping Mall,Suburb,11.76,24.14
1393,47,93,32,2023-04-30 17:20:21,2023-04-30 18:08:21,Park,Suburb,39.23,73.34
1394,3,62,68,2023-09-25 17:53:41,2023-09-25 18:04:41,Beach,Park,34.97,57.7
1395,358,28,104,2024-06-03 04:33:57,2024-06-03 05:02:57,Suburb,Beach,35.9,63.6
1396,391,13,29,2023-04-10 19:27:29,2023-04-10 19:52:29,Hotel District,City Center,8.41,21.37
1397,396,42,69,2024-09-28 18:00:47,2024-09-28 18:48:47,Restaurant District,Suburb,22.38,48.07
1398,202,69,58,2023-09-27 10:04:22,2023-09-27 10:40:22,Residential Area,Restaurant District,48.57,84.36
1399,14,29,11,2024-08-19 09:38:53,2024-08-19 09:58:53,Hospital,Park,41.52,69.78
1400,313,77,97,2023-11-06 06:37:38,2023-11-06 06:46:38,Residential Area,Shopping Mall,8.63,17.7
1401,97,6,74,2023-08-23 12:31:50,2023-08-23 13:03:50,Airport,Hospital,20.44,41.16
1402,93,55,35,2023-08-10 08:06:58,2023-08-10 08:30:58,Stadium,Residential Area,41.42,70.63
1403,18,34,112,2023-05-20 10:27:26,2023-05-20 10:42:26,Stadium,Residential Area,26.83,46.49
1404,55,60,4,2023-09-26 23:15:18,2023-09-27 00:03:18,Restaurant District,Airport,33.48,64.72
1405,208,2,19,2023-09-05 19:04:17,2023-09-05 19:17:17,Business District,Park,20.43,36.39
1406,233,2,19,2024-05-22 20:02:11,2024-05-22 20:49:11,Stadium,Hotel District,4.62,21.18
1407,218,34,27,2024-04-13 20:35:29,2024-04-13 21:31:29,Hotel District,City Center,23.61,51.91
1408,191,100,61,2024-07-07 01:04:46,2024-07-07 01:30:46,Suburb,Park,48.64,81.96
1409,58,23,32,2024-02-17 23:49:23,2024-02-18 00:42:23,Stadium,Suburb,34.39,67.34
1410,77,1,17,2024-12-26 14:19:22,2024-12-26 15:09:22,Business District,University,11.49,32.23
1411,417,79,94,2024-11-08 11:04:59,2024-11-08 11:38:59,Stadium,Downtown,24.31,47.46
1412,21,16,112,2024-01-16 07:12:16,2024-01-16 07:46:16,Hospital,Downtown,44.68,78.02
1413,352,48,33,2023-11-27 15:40:13,2023-11-27 16:06:13,Residential Area,University,38.81,67.22
1414,13,70,71,2023-05-19 19:44:05,2023-05-19 20:07:05,Hospital,Stadium,2.84,12.51
1415,167,39,40,2024-04-07 18:07:25,2024-04-07 18:19:25,Hospital,Restaurant District,3.76,11.14
1416,379,51,32,2023-05-17 02:35:31,2023-05-17 02:45:31,Park,Airport,8.05,17.08
1417,75,82,25,2023-12-01 20:17:47,2023-12-01 20:39:47,Hospital,Beach,35.07,60.61
1418,125,94,56,2024-03-18 00:12:05,2024-03-18 00:46:05,Downtown,Airport,17.68,37.52
1419,20,19,22,2023-10-24 15:22:27,2023-10-24 15:59:27,Restaurant District,Airport,18.21,39.06
1420,327,96,31,2023-11-25 04:31:42,2023-11-25 05:01:42,Downtown,Train Station,47.62,81.43
1421,132,93,84,2024-07-30 20:39:00,2024-07-30 20:49:00,Suburb,City Center,22.8,39.2
1422,60,25,95,2023-08-24 12:05:02,2023-08-24 12:49:02,Park,Suburb,40.1,73.65
1423,356,7,97,2024-03-21 07:45:28,2024-03-21 08:20:28,Shopping Mall,Hotel District,46.9,81.6
1424,141,96,31,2023-08-04 00:55:44,2023-08-04 01:32:44,Residential Area,Downtown,31.02,58.28
1425,466,24,8,2023-07-31 19:06:45,2023-07-31 19:11:45,Stadium,Shopping Mall,2.9,8.1
1426,213,85,79,2023-08-02 10:03:32,2023-08-02 10:25:32,Beach,Business District,39.93,67.89
1427,326,41,65,2023-06-21 21:46:21,2023-06-21 22:05:21,Downtown,Restaurant District,17.58,33.62
1428,33,79,37,2024-07-19 13:57:36,2024-07-19 14:47:36,Business District,Suburb,24.11,51.16
1429,216,82,25,2024-02-25 13:30:26,2024-02-25 13:59:26,Beach,City Center,28.77,52.91
1430,176,44,44,2023-09-27 00:44:09,2023-09-27 01:41:09,Beach,Train Station,24.17,53.01
1431,381,64,27,2024-02-18 09:40:46,2024-02-18 10:29:46,Train Station,Residential Area,20.72,45.83
1432,207,5,85,2024-10-23 23:52:06,2024-10-24 00:33:06,Airport,Residential Area,25.35,50.78
1433,177,11,27,2024-08-03 23:56:01,2024-08-04 00:34:01,Hospital,University,16.01,36.02
1434,162,58,117,2023-12-30 00:35:48,2023-12-30 00:41:48,Train Station,Business District,30.08,49.12
1435,320,46,37,2023-11-19 15:29:11,2023-11-19 16:22:11,Downtown,Hotel District,48.72,88.83
1436,285,96,31,2023-07-02 07:28:16,2023-07-02 07:57:16,City Center,Park,8.32,22.23
1437,311,16,13,2023-11-04 09:18:32,2023-11-04 09:36:32,Shopping Mall,Airport,29.4,51.1
1438,92,21,96,2024-03-03 06:03:16,2024-03-03 06:34:16,Hospital,Hotel District,12.45,28.92
1439,462,77,36,2023-09-06 02:06:45,2023-09-06 03:00:45,Hospital,Residential Area,7.07,26.61
1440,453,88,42,2024-01-26 03:38:15,2024-01-26 04:17:15,Park,Stadium,12.8,31.45
1441,207,64,97,2023-12-27 07:58:57,2023-12-27 08:21:57,Suburb,City Center,23.57,43.61
1442,474,23,32,2023-08-13 00:18:40,2023-08-13 00:23:40,Park,Suburb,18.03,30.8
1443,238,84,23,2024-06-14 18:36:01,2024-06-14 18:47:01,Stadium,Business District,33.35,55.28
1444,499,54,53,2023-05-27 16:53:03,2023-05-27 17:38:03,Downtown,Business District,12.76,32.89
1445,313,80,111,2023-03-04 12:44:13,2023-03-04 13:27:13,Business District,Restaurant District,21.62,45.68
1446,12,42,69,2023-05-10 07:01:05,2023-05-10 07:42:05,Residential Area,Beach,34.85,65.03
1447,488,48,3,2024-07-31 01:52:42,2024-07-31 02:35:42,City Center,Hotel District,33.4,63.35
1448,283,66,111,2023-05-30 22:22:09,2023-05-30 23:21:09,City Center,Train Station,23.97,53.2
1449,371,31,23,2024-01-02 17:51:57,2024-01-02 18:41:57,City Center,Shopping Mall,17.49,41.23
1450,151,9,54,2023-06-10 18:53:42,2023-06-10 19:34:42,Beach,Shopping Mall,34.82,64.98
1451,228,31,102,2023-05-18 09:14:34,2023-05-18 09:48:34,Park,Residential Area,7.34,22.01
1452,310,43,12,2023-07-10 04:35:08,2023-07-10 05:09:08,Restaurant District,Airport,2.33,14.5
1453,17,88,42,2024-11-04 11:13:13,2024-11-04 11:51:13,Beach,Suburb,20.5,42.75
1454,401,54,34,2024-11-17 02:58:07,2024-11-17 03:48:07,Park,Airport,36.36,69.54
1455,311,83,94,2023-12-07 14:37:34,2023-12-07 15:12:34,Suburb,Restaurant District,4.87,18.55
1456,416,51,107,2024-09-30 17:04:36,2024-09-30 17:55:36,Hotel District,Downtown,19.44,44.41
1457,367,66,81,2024-05-19 13:58:38,2024-05-19 14:31:38,Stadium,Hotel District,7.95,22.68
1458,75,34,27,2024-07-14 18:56:51,2024-07-14 19:11:51,Hospital,Stadium,33.51,56.52
1459,73,32,102,2024-01-10 20:08:54,2024-01-10 20:26:54,University,Airport,17.84,33.76
1460,356,10,72,2024-11-29 10:12:55,2024-11-29 11:02:55,Beach,Hotel District,13.75,35.62
1461,134,44,44,2024-06-19 07:30:34,2024-06-19 08:03:34,Hospital,Hotel District,23.62,46.18
1462,133,73,36,2024-04-06 16:56:36,2024-04-06 17:03:36,Hotel District,Train Station,9.11,17.91
1463,148,4,61,2024-11-14 15:34:08,2024-11-14 16:02:08,Business District,Hospital,36.26,63.89
1464,158,92,21,2024-03-16 21:34:30,2024-03-16 22:19:30,University,Beach,36.23,68.09
1465,345,38,84,2024-07-31 16:11:27,2024-07-31 17:07:27,Restaurant District,Train Station,9.03,30.04
1466,150,50,33,2024-05-09 14:06:36,2024-05-09 14:25:36,Downtown,Suburb,12.16,25.49
1467,156,19,22,2023-07-21 11:57:40,2023-07-21 12:25:40,Restaurant District,Park,37.78,66.17
1468,265,52,101,2024-04-25 08:55:47,2024-04-25 09:10:47,Hospital,Residential Area,9.48,20.47
1469,437,65,106,2024-02-11 11:42:59,2024-02-11 12:10:59,Stadium,Suburb,46.45,79.18
1470,332,22,100,2023-05-17 05:27:26,2023-05-17 06:02:26,City Center,Stadium,2.68,15.27
1471,485,9,54,2023-06-24 15:02:42,2023-06-24 15:26:42,Shopping Mall,Train Station,15.36,31.54
1472,399,94,48,2024-05-19 20:48:57,2024-05-19 21:05:57,Hospital,Beach,24.05,42.83
1473,468,82,5,2024-10-14 10:18:31,2024-10-14 11:10:31,Suburb,Hotel District,39.81,75.22
1474,460,30,87,2023-10-10 09:15:20,2023-10-10 10:02:20,Downtown,Stadium,32.07,62.36
1475,488,43,88,2023-02-22 04:39:23,2023-02-22 05:01:23,Park,Suburb,37.58,64.37
1476,447,11,103,2023-02-13 11:26:45,2023-02-13 11:59:45,Business District,Park,13.9,31.6
1477,132,95,24,2024-06-19 16:55:18,2024-06-19 17:41:18,Suburb,Shopping Mall,12.96,33.44
1478,368,59,13,2023-02-01 05:59:36,2023-02-01 06:42:36,University,Park,15.32,36.23
1479,381,25,20,2024-12-04 19:41:30,2024-12-04 19:54:30,Park,University,4.92,13.13
1480,117,32,75,2024-08-14 14:45:12,2024-08-14 15:27:12,Beach,Airport,27.77,54.66
1481,401,7,97,2024-09-05 14:58:04,2024-09-05 15:43:04,Airport,Shopping Mall,24.96,51.19
1482,227,11,61,2023-06-03 07:43:57,2023-06-03 07:54:57,Park,Business District,12.32,23.73
1483,250,39,40,2024-03-27 19:55:35,2024-03-27 20:27:35,Suburb,City Center,7.35,21.52
1484,454,57,86,2023-06-01 07:18:43,2023-06-01 08:00:43,Hotel District,Residential Area,31.49,60.23
1485,234,1,17,2024-08-09 02:01:21,2024-08-09 02:32:21,Business District,University,25.65,48.72
1486,91,43,88,2024-01-11 08:59:08,2024-01-11 09:36:08,University,Residential Area,16.38,36.32
1487,445,69,58,2023-09-22 23:21:11,2023-09-22 23:43:11,Residential Area,Park,26.15,47.22
1488,321,57,55,2024-08-10 16:16:26,2024-08-10 16:32:26,Beach,Downtown,17.32,32.48
1489,499,66,61,2024-01-21 02:09:24,2024-01-21 02:24:24,Train Station,Airport,38.5,64.0
1490,345,39,40,2024-12-19 16:45:18,2024-12-19 17:45:18,Beach,Hospital,32.62,66.43
1491,276,24,8,2024-08-27 21:43:52,2024-08-27 21:54:52,Hotel District,Shopping Mall,12.23,23.59
1492,257,40,73,2024-08-18 07:06:50,2024-08-18 07:44:50,Beach,Airport,34.87,64.3
1493,475,79,27,2024-03-19 12:22:06,2024-03-19 13:10:06,Train Station,Hospital,9.51,28.77
1494,393,51,101,2023-05-14 10:09:38,2023-05-14 11:08:38,Train Station,Business District,33.8,67.95
1495,167,67,90,2024-05-22 13:56:53,2024-05-22 14:39:53,Hotel District,Stadium,39.43,72.39
1496,138,30,87,2024-01-02 14:22:33,2024-01-02 15:21:33,Suburb,University,19.8,46.95
1497,157,43,88,2023-10-02 21:47:59,2023-10-02 22:45:59,Restaurant District,Hospital,23.59,52.38
1498,218,73,51,2024-08-15 09:40:11,2024-08-15 10:11:11,Downtown,Hotel District,47.12,80.93
1499,29,53,46,2024-05-16 14:26:55,2024-05-16 15:22:55,Train Station,Beach,38.82,74.73
1500,10,91,105,2023-06-12 00:45:15,2023-06-12 01:32:15,Restaurant District,University,16.15,38.47
1501,192,4,66,2023-11-29 01:08:48,2023-11-29 02:03:48,Stadium,Hospital,28.79,59.44
1502,379,26,103,2023-06-16 23:30:53,2023-06-17 00:14:53,Park,Beach,43.11,78.16
1503,55,10,72,2023-05-05 14:24:26,2023-05-05 14:49:26,Restaurant District,Beach,47.19,79.53
1504,304,61,21,2024-08-29 19:08:39,2024-08-29 19:55:39,Stadium,Restaurant District,48.07,86.36
